tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
"D — Priority county, needs phone research",B C REPAIR & SERVICE,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33055,"4271 N W 198 Terrace, Hialeah, FL, 33055",,,,,,CAC,CAC057701,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B CODY PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Davie,33328,"9764 East Treetops Court, Davie, FL, 33328",,,,,,CFC,CFC057216,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B COOL AIR SERVICES INC.,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33646-9998,"Po Box 46836, Tampa, FL, 33646-9998",,,,,,CAC,CAC1817848,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B COOL INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Davie,33330,"14170 Sw 37 Ct, Davie, FL, 33330",,,,,,CAC,CAC058523,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B J COBB INC,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Hollywood,33020,"1951 Harding St, Hollywood, FL, 33020",,,,,,CFC,CFC1428076,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","B K PLUMBING SERVICES, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,Largo,33771,"2281 Fairlane Dr., Largo, FL, 33771",,,,,,CFC,CFC1430391,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B L GREEN INC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Odessa,33556,"8302 Briarfield Ct., Odessa, FL, 33556",,,,,,CAC,CAC1814006,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B N E BROTHERS HVAC INC,HVAC,Family-Owned,Lee,Lehigh Acres,33971,"5209 6Th St W, Lehigh Acres, FL, 33971",,,,,,CAC,CAC1822042,new,,,,,Pattern match,Name/marketing indicates family ownership,1
"D — Priority county, needs phone research",B P R CONTRACTING CORP.,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33184,"1311 Sw 126Th Place, Miami, FL, 33184",,,,,,CFC,CFC1429907,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B W AIR CONDITIONING INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Palm City,34990,"3614 Sw Canoe Pl, Palm City, FL, 34990",,,,,,CAC,CAC029407,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B WATSON A/C SERVICE INC,Mechanical,Independent / Likely Family-Owned (unverified),Orange,Orlando,32805,"625 Triumph Ct., Orlando, FL, 32805",,,,,,CMC,CMC048033,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B&B MECHANICAL CONTRACTORS LLC,Mechanical,Independent / Likely Family-Owned (unverified),Collier,Naples,34113,"110 Warwick Hills Drive, Naples, FL, 34113",,,,,,CMC,CMC1250723,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","B&K CONTRACTOR SERVICES, INC",HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami Gardens,33056,"3241 Nw  173 Ter, Miami Gardens, FL, 33056",,,,,,CAC,CAC1816914,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B&M COMPANY LLC,Plumbing,Independent / Likely Family-Owned (unverified),Orange,Orlando,32827,"8425 Northlake Parkway, Orlando, FL, 32827",,,,,,CFC,CFC1432632,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","B&M MECHANICAL CONTRACTOR, INC",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33145-2341,"2991 S.W. 20Th Street, Miami, FL, 33145-2341",,,,,,"CFC, CMC",CFC1427535; CMC1249592; CMC1251405,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,3
"D — Priority county, needs phone research",B&TS PLUMBING INC.,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34953,"407 Sw Kabot Avenue, Port St Lucie, FL, 34953",,,,,,CFC,CFC1432412,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B&Y CONSTRUCTION GROUP LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33189,"21501 Sw 113Th Ave Apt 307, Miami, FL, 33189",,,,,,CFC,CFC1434359,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B'S REFRIGERATION INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Ft Lauderdale,33307,"Po Box 24333, Ft Lauderdale, FL, 33307",,,,,,CAC,CAC043864,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B-SAIN A/C INC.,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Brandon,33510,"2008 Alder Way, Brandon, FL, 33510",,,,,,CAC,CAC1817900,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B. MOORE KOOL LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Riverview,33578,"10336 Avelar Ridge Dr, Riverview, FL, 33578",,,,,,CAC,CAC1822952,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B.D. TEAM CORP,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Hollywood,33024,"7310 Hulmes Terrace, Hollywood, FL, 33024",,,,,,CFC,CFC1433529,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","B.W.B. CUSTOMS, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Broward,Southwest Ranches,33331,"17901 Sw 66Th Street, Southwest Ranches, FL, 33331",,,,,,CFC,CFC1430450,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",B1A AIRCONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),St. Lucie,Port St. Lucie,34953,"632  Sw Sardinia Ave, Port St. Lucie, FL, 34953",,,,,,CAC,CAC1819263,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BABES PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Nokomis,34275,"105 Bluegras 105 BLUEGRASS COURT, Nokomis, FL, 34275",,,,,,CFC,CFC1428558; CFC1428872,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",BACCO DESIGN LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33993,"636 Parkshore Lake Ave, Cape Coral, FL, 33993",,,,,,CFC,CFC1434112,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BACHE DEVELOPMENT INC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Loxahatchee,33470,"17120 48Th Ct N, Loxahatchee, FL, 33470",,,,,,"CAC, CFC",CAC1825124; CFC1434457,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",BACHTEL CONSTRUCTION INC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Pasco,Dade City,33523,"30620 Deer Run, Dade City, FL, 33523",,,,,,"CAC, CFC",CAC1816164; CFC1427192,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",BACK BAY CONTRACTING INC,HVAC,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33908,"13350 Coral Drive, Fort Myers, FL, 33908",,,,,,CAC,CAC1814724,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","BACK BAY HEATING AND COOLING, LLC",HVAC,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33909,"680 Stonecrest Lane 2, Cape Coral, FL, 33909",,,,,,CAC,CAC1819413,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BACK BAY PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Alva,33920,"18121 Interlochen Lane, Alva, FL, 33920",,,,,,CFC,CFC1433510,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BACKFLOWS ONLY INC.,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Coral Springs,33071,"8333 Nw 14Th Court, Coral Springs, FL, 33071",,,,,,CFC,CFC1431055,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BACKWATER HOME SERVICES LLC,HVAC,Independent / Likely Family-Owned (unverified),Lee,Alva,33920,"21201 Walker Farm Ct, Alva, FL, 33920",,,,,,CAC,CAC1819858,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAD PLUMBING SERVICES INC,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Davie,33328,"5101 Sw 111Th Terrace, Davie, FL, 33328",,,,,,CFC,CFC1431733,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BADER'S GROUP OF MIAMI LLC,HVAC,Independent / Likely Family-Owned (unverified),Lee,Lehigh Acres,33976,"3702 36Th St Sw, Lehigh Acres, FL, 33976",,,,,,CAC,CAC1818529,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","BADGER BOB'S SERVICES, LLC",HVAC,Independent / Likely Family-Owned (unverified),Manatee,Lakewood Ranch,34211,"18849 Cherrystone Way, Lakewood Ranch, FL, 34211",,,,,,CAC,CAC1815977; CAC1824792,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",BADGER PLUMBING OF SWFL LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33967,"7863 Drew Ccircle Suite 5, Fort Myers, FL, 33967",,,,,,CFC,CFC1428508,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAEZ ENTERPRISES CORP,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Seffner,33584-2901,"6315 Morning Star Dr, Seffner, FL, 33584-2901",,,,,,CAC,CAC1815886,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAHAMA AIR LLC,HVAC,Independent / Likely Family-Owned (unverified),Martin,Jensen Beach,34957,"3848 Northeast Melba Drive, Jensen Beach, FL, 34957",,,,,,CAC,CAC1813832,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAHAMA BREEZE HEATING & COOLING LLC,HVAC,Independent / Likely Family-Owned (unverified),Manatee,Bradenton,34208,"4654 E Sr 64 Ste 417, Bradenton, FL, 34208",,,,,,CAC,CAC1820598,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAHIA PRO PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33990,"310 Se 1St Pl, Cape Coral, FL, 33990",,,,,,CFC,CFC1433770,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAHR PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Pasco,Dade City,33523,"36578   Christian Rd, Dade City, FL, 33523",,,,,,CFC,CFC1432486,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAHR'S PROPANE GAS & A/C INC,HVAC,Independent / Likely Family-Owned (unverified),Pasco,Zephyrhills,33541,"4441  Allen Road, Zephyrhills, FL, 33541",,,,,,CAC,CAC043948; CAC1824176,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",BAIRES CONSTRUCTION CORP,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33186,"12049 Sw 135Th Ter, Miami, FL, 33186",,,,,,CFC,CFC1432240,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",BAKER AIR INC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32801,"200  E Robinson Street # 1120, Orlando, FL, 32801",,,,,,CAC,CAC057858,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
